inventory_id,product_id,warehouse_id,snapshot_date,quantity_on_hand,quantity_reserved,quantity_in_transit,reorder_triggered,last_updated
1747,PRD004,WH04,2024-09-15,308,40,167,0,2024-09-15 00:00:00
1748,PRD033,WH04,2024-09-15,730,150,115,0,2024-09-15 00:00:00
1749,PRD011,WH04,2024-09-15,1012,156,107,0,2024-09-15 00:00:00
1750,PRD005,WH04,2024-09-15,2700,442,52,0,2024-09-15 00:00:00
1751,PRD020,WH04,2024-09-15,269,22,181,1,2024-09-15 00:00:00
1752,PRD049,WH04,2024-09-15,2478,557,110,0,2024-09-15 00:00:00
1753,PRD013,WH05,2024-09-15,475,110,14,0,2024-09-15 00:00:00
1754,PRD004,WH05,2024-09-15,341,65,139,0,2024-09-15 00:00:00
1755,PRD016,WH05,2024-09-15,506,53,184,0,2024-09-15 00:00:00
1756,PRD003,WH05,2024-09-15,1217,261,135,0,2024-09-15 00:00:00
1757,PRD030,WH05,2024-09-15,970,146,64,0,2024-09-15 00:00:00
1758,PRD049,WH05,2024-09-15,1097,194,106,0,2024-09-15 00:00:00
1759,PRD008,WH06,2024-09-15,676,114,138,0,2024-09-15 00:00:00
1760,PRD044,WH06,2024-09-15,1433,122,102,0,2024-09-15 00:00:00
1761,PRD002,WH06,2024-09-15,474,106,159,0,2024-09-15 00:00:00
1762,PRD016,WH06,2024-09-15,545,91,84,0,2024-09-15 00:00:00
1763,PRD024,WH06,2024-09-15,179,21,191,0,2024-09-15 00:00:00
1764,PRD032,WH06,2024-09-15,747,61,53,0,2024-09-15 00:00:00
1765,PRD017,WH07,2024-09-15,996,126,114,0,2024-09-15 00:00:00
1766,PRD048,WH07,2024-09-15,754,62,138,0,2024-09-15 00:00:00
1767,PRD045,WH07,2024-09-15,253,41,193,0,2024-09-15 00:00:00
1768,PRD006,WH07,2024-09-15,506,122,62,0,2024-09-15 00:00:00
1769,PRD019,WH07,2024-09-15,1090,241,16,0,2024-09-15 00:00:00
1770,PRD002,WH07,2024-09-15,353,63,5,0,2024-09-15 00:00:00
1771,PRD044,WH08,2024-09-15,514,27,193,0,2024-09-15 00:00:00
1772,PRD014,WH08,2024-09-15,725,149,37,0,2024-09-15 00:00:00
1773,PRD018,WH08,2024-09-15,772,157,42,0,2024-09-15 00:00:00
1774,PRD042,WH08,2024-09-15,899,46,163,0,2024-09-15 00:00:00
1775,PRD027,WH08,2024-09-15,1203,279,187,0,2024-09-15 00:00:00
1776,PRD033,WH08,2024-09-15,1814,325,82,0,2024-09-15 00:00:00
1777,PRD039,WH01,2024-09-22,608,117,103,0,2024-09-22 00:00:00
1778,PRD001,WH01,2024-09-22,253,48,183,0,2024-09-22 00:00:00
1779,PRD015,WH01,2024-09-22,296,31,47,0,2024-09-22 00:00:00
1780,PRD017,WH01,2024-09-22,930,213,39,0,2024-09-22 00:00:00
1781,PRD050,WH01,2024-09-22,1410,310,113,0,2024-09-22 00:00:00
1782,PRD020,WH01,2024-09-22,987,139,131,0,2024-09-22 00:00:00
1783,PRD014,WH02,2024-09-22,397,51,110,0,2024-09-22 00:00:00
1784,PRD030,WH02,2024-09-22,1216,85,143,0,2024-09-22 00:00:00
1785,PRD020,WH02,2024-09-22,632,96,118,0,2024-09-22 00:00:00
1786,PRD044,WH02,2024-09-22,1314,239,141,0,2024-09-22 00:00:00
1787,PRD034,WH02,2024-09-22,1875,409,66,0,2024-09-22 00:00:00
1788,PRD040,WH02,2024-09-22,556,69,151,0,2024-09-22 00:00:00
1789,PRD042,WH03,2024-09-22,1158,82,25,0,2024-09-22 00:00:00
1790,PRD039,WH03,2024-09-22,932,58,147,0,2024-09-22 00:00:00
1791,PRD049,WH03,2024-09-22,1713,424,66,0,2024-09-22 00:00:00
1792,PRD019,WH03,2024-09-22,1704,303,151,0,2024-09-22 00:00:00
1793,PRD020,WH03,2024-09-22,1170,260,112,0,2024-09-22 00:00:00
1794,PRD044,WH03,2024-09-22,1222,124,14,0,2024-09-22 00:00:00
1795,PRD046,WH04,2024-09-22,1381,280,43,0,2024-09-22 00:00:00
1796,PRD042,WH04,2024-09-22,635,146,25,0,2024-09-22 00:00:00
1797,PRD020,WH04,2024-09-22,1225,258,177,0,2024-09-22 00:00:00
1798,PRD013,WH04,2024-09-22,1390,292,83,0,2024-09-22 00:00:00
1799,PRD010,WH04,2024-09-22,593,100,175,0,2024-09-22 00:00:00
1800,PRD034,WH04,2024-09-22,1974,359,182,0,2024-09-22 00:00:00
1801,PRD044,WH05,2024-09-22,903,225,65,0,2024-09-22 00:00:00
1802,PRD009,WH05,2024-09-22,416,42,157,0,2024-09-22 00:00:00
1803,PRD047,WH05,2024-09-22,1525,203,83,0,2024-09-22 00:00:00
1804,PRD002,WH05,2024-09-22,522,66,176,0,2024-09-22 00:00:00
1805,PRD042,WH05,2024-09-22,560,31,115,0,2024-09-22 00:00:00
1806,PRD032,WH05,2024-09-22,1822,349,37,0,2024-09-22 00:00:00
1807,PRD037,WH06,2024-09-22,1749,327,109,0,2024-09-22 00:00:00
1808,PRD013,WH06,2024-09-22,1246,221,179,0,2024-09-22 00:00:00
1809,PRD022,WH06,2024-09-22,657,95,120,0,2024-09-22 00:00:00
1810,PRD047,WH06,2024-09-22,2305,548,121,0,2024-09-22 00:00:00
1811,PRD046,WH06,2024-09-22,1302,158,111,0,2024-09-22 00:00:00
1812,PRD015,WH06,2024-09-22,1017,111,107,0,2024-09-22 00:00:00
1813,PRD011,WH07,2024-09-22,1628,234,17,0,2024-09-22 00:00:00
1814,PRD043,WH07,2024-09-22,889,176,148,0,2024-09-22 00:00:00
1815,PRD036,WH07,2024-09-22,776,151,150,0,2024-09-22 00:00:00
1816,PRD012,WH07,2024-09-22,577,93,191,0,2024-09-22 00:00:00
1817,PRD019,WH07,2024-09-22,942,219,88,0,2024-09-22 00:00:00
1818,PRD007,WH07,2024-09-22,1805,432,179,0,2024-09-22 00:00:00
1819,PRD022,WH08,2024-09-22,480,95,180,0,2024-09-22 00:00:00
1820,PRD042,WH08,2024-09-22,686,76,54,0,2024-09-22 00:00:00
1821,PRD006,WH08,2024-09-22,796,165,101,0,2024-09-22 00:00:00
1822,PRD015,WH08,2024-09-22,871,101,92,0,2024-09-22 00:00:00
1823,PRD023,WH08,2024-09-22,729,74,1,0,2024-09-22 00:00:00
1824,PRD047,WH08,2024-09-22,1291,140,192,0,2024-09-22 00:00:00
1825,PRD008,WH01,2024-09-29,1058,252,10,0,2024-09-29 00:00:00
1826,PRD031,WH01,2024-09-29,969,62,107,0,2024-09-29 00:00:00
1827,PRD004,WH01,2024-09-29,181,41,188,0,2024-09-29 00:00:00
1828,PRD041,WH01,2024-09-29,885,132,124,0,2024-09-29 00:00:00
1829,PRD038,WH01,2024-09-29,209,46,30,0,2024-09-29 00:00:00
1830,PRD046,WH01,2024-09-29,585,73,51,0,2024-09-29 00:00:00
1831,PRD020,WH02,2024-09-29,985,116,21,0,2024-09-29 00:00:00
1832,PRD027,WH02,2024-09-29,708,175,39,0,2024-09-29 00:00:00
1833,PRD004,WH02,2024-09-29,378,86,190,0,2024-09-29 00:00:00
1834,PRD010,WH02,2024-09-29,902,223,181,0,2024-09-29 00:00:00
1835,PRD009,WH02,2024-09-29,590,46,21,0,2024-09-29 00:00:00
1836,PRD013,WH02,2024-09-29,1389,309,165,0,2024-09-29 00:00:00
1837,PRD012,WH03,2024-09-29,449,50,189,0,2024-09-29 00:00:00
1838,PRD006,WH03,2024-09-29,1332,82,174,0,2024-09-29 00:00:00
1839,PRD032,WH03,2024-09-29,1580,221,140,0,2024-09-29 00:00:00
1840,PRD022,WH03,2024-09-29,379,34,144,0,2024-09-29 00:00:00
1841,PRD041,WH03,2024-09-29,575,117,172,0,2024-09-29 00:00:00
1842,PRD050,WH03,2024-09-29,1775,293,5,0,2024-09-29 00:00:00
1843,PRD011,WH04,2024-09-29,555,98,71,0,2024-09-29 00:00:00
1844,PRD032,WH04,2024-09-29,1716,224,188,0,2024-09-29 00:00:00
1845,PRD006,WH04,2024-09-29,2090,508,12,0,2024-09-29 00:00:00
1846,PRD009,WH04,2024-09-29,613,77,158,0,2024-09-29 00:00:00
1847,PRD040,WH04,2024-09-29,653,37,5,0,2024-09-29 00:00:00
1848,PRD028,WH04,2024-09-29,1128,101,196,0,2024-09-29 00:00:00
1849,PRD024,WH05,2024-09-29,548,101,161,0,2024-09-29 00:00:00
1850,PRD001,WH05,2024-09-29,437,76,25,0,2024-09-29 00:00:00
1851,PRD021,WH05,2024-09-29,942,93,133,0,2024-09-29 00:00:00
1852,PRD034,WH05,2024-09-29,1608,303,197,0,2024-09-29 00:00:00
1853,PRD013,WH05,2024-09-29,1730,205,131,0,2024-09-29 00:00:00
1854,PRD002,WH05,2024-09-29,675,51,16,0,2024-09-29 00:00:00
1855,PRD025,WH06,2024-09-29,586,125,142,0,2024-09-29 00:00:00
1856,PRD033,WH06,2024-09-29,906,99,18,0,2024-09-29 00:00:00
1857,PRD038,WH06,2024-09-29,1149,124,147,0,2024-09-29 00:00:00
1858,PRD020,WH06,2024-09-29,1435,280,99,0,2024-09-29 00:00:00
1859,PRD011,WH06,2024-09-29,1407,238,43,0,2024-09-29 00:00:00
1860,PRD005,WH06,2024-09-29,1545,181,103,0,2024-09-29 00:00:00
1861,PRD044,WH07,2024-09-29,716,59,70,0,2024-09-29 00:00:00
1862,PRD009,WH07,2024-09-29,286,66,106,0,2024-09-29 00:00:00
1863,PRD022,WH07,2024-09-29,491,104,163,0,2024-09-29 00:00:00
1864,PRD032,WH07,2024-09-29,1909,102,140,0,2024-09-29 00:00:00
1865,PRD023,WH07,2024-09-29,1139,108,164,0,2024-09-29 00:00:00
1866,PRD013,WH07,2024-09-29,2082,514,111,0,2024-09-29 00:00:00
1867,PRD014,WH08,2024-09-29,351,26,39,0,2024-09-29 00:00:00
1868,PRD047,WH08,2024-09-29,834,160,186,0,2024-09-29 00:00:00
1869,PRD002,WH08,2024-09-29,347,72,95,0,2024-09-29 00:00:00
1870,PRD038,WH08,2024-09-29,647,80,193,0,2024-09-29 00:00:00
1871,PRD033,WH08,2024-09-29,526,93,23,0,2024-09-29 00:00:00
1872,PRD011,WH08,2024-09-29,1363,278,14,0,2024-09-29 00:00:00
1873,PRD040,WH01,2024-10-06,642,116,107,0,2024-10-06 00:00:00
1874,PRD004,WH01,2024-10-06,347,18,114,0,2024-10-06 00:00:00
1875,PRD039,WH01,2024-10-06,414,77,29,0,2024-10-06 00:00:00
1876,PRD049,WH01,2024-10-06,823,109,145,0,2024-10-06 00:00:00
1877,PRD043,WH01,2024-10-06,384,48,125,0,2024-10-06 00:00:00
1878,PRD007,WH01,2024-10-06,206,32,172,1,2024-10-06 00:00:00
1879,PRD031,WH02,2024-10-06,727,127,5,0,2024-10-06 00:00:00
1880,PRD045,WH02,2024-10-06,307,33,31,0,2024-10-06 00:00:00
1881,PRD010,WH02,2024-10-06,359,65,121,0,2024-10-06 00:00:00
1882,PRD014,WH02,2024-10-06,410,74,95,0,2024-10-06 00:00:00
1883,PRD049,WH02,2024-10-06,1733,180,5,0,2024-10-06 00:00:00
1884,PRD044,WH02,2024-10-06,851,145,111,0,2024-10-06 00:00:00
1885,PRD009,WH03,2024-10-06,573,61,105,0,2024-10-06 00:00:00
1886,PRD027,WH03,2024-10-06,1202,248,138,0,2024-10-06 00:00:00
1887,PRD007,WH03,2024-10-06,1882,281,190,0,2024-10-06 00:00:00
1888,PRD033,WH03,2024-10-06,1837,315,195,0,2024-10-06 00:00:00
1889,PRD040,WH03,2024-10-06,440,90,159,0,2024-10-06 00:00:00
1890,PRD008,WH03,2024-10-06,615,133,197,0,2024-10-06 00:00:00
1891,PRD013,WH04,2024-10-06,696,40,149,0,2024-10-06 00:00:00
1892,PRD023,WH04,2024-10-06,608,90,111,0,2024-10-06 00:00:00
1893,PRD046,WH04,2024-10-06,596,54,2,0,2024-10-06 00:00:00
1894,PRD027,WH04,2024-10-06,1545,365,136,0,2024-10-06 00:00:00
1895,PRD019,WH04,2024-10-06,1761,204,17,0,2024-10-06 00:00:00
1896,PRD011,WH04,2024-10-06,1738,87,112,0,2024-10-06 00:00:00
1897,PRD043,WH05,2024-10-06,426,34,82,0,2024-10-06 00:00:00
1898,PRD006,WH05,2024-10-06,859,58,124,0,2024-10-06 00:00:00
1899,PRD008,WH05,2024-10-06,601,91,29,0,2024-10-06 00:00:00
1900,PRD037,WH05,2024-10-06,882,171,24,0,2024-10-06 00:00:00
1901,PRD050,WH05,2024-10-06,1073,75,111,0,2024-10-06 00:00:00
1902,PRD032,WH05,2024-10-06,1273,128,24,0,2024-10-06 00:00:00
1903,PRD015,WH06,2024-10-06,1244,87,57,0,2024-10-06 00:00:00
1904,PRD030,WH06,2024-10-06,2049,174,93,0,2024-10-06 00:00:00
1905,PRD019,WH06,2024-10-06,1497,86,9,0,2024-10-06 00:00:00
1906,PRD017,WH06,2024-10-06,1869,202,98,0,2024-10-06 00:00:00
1907,PRD049,WH06,2024-10-06,1816,381,172,0,2024-10-06 00:00:00
1908,PRD004,WH06,2024-10-06,318,35,134,0,2024-10-06 00:00:00
1909,PRD048,WH07,2024-10-06,785,143,63,0,2024-10-06 00:00:00
1910,PRD008,WH07,2024-10-06,660,55,1,0,2024-10-06 00:00:00
1911,PRD007,WH07,2024-10-06,1269,154,53,0,2024-10-06 00:00:00
1912,PRD003,WH07,2024-10-06,1408,193,74,0,2024-10-06 00:00:00
1913,PRD001,WH07,2024-10-06,373,65,186,0,2024-10-06 00:00:00
1914,PRD009,WH07,2024-10-06,547,123,89,0,2024-10-06 00:00:00
1915,PRD006,WH08,2024-10-06,583,75,41,0,2024-10-06 00:00:00
1916,PRD024,WH08,2024-10-06,320,45,75,0,2024-10-06 00:00:00
1917,PRD022,WH08,2024-10-06,693,150,129,0,2024-10-06 00:00:00
1918,PRD012,WH08,2024-10-06,211,39,58,0,2024-10-06 00:00:00
1919,PRD008,WH08,2024-10-06,1377,200,71,0,2024-10-06 00:00:00
1920,PRD026,WH08,2024-10-06,816,109,6,0,2024-10-06 00:00:00
1921,PRD011,WH01,2024-10-13,1221,86,62,0,2024-10-13 00:00:00
1922,PRD008,WH01,2024-10-13,489,113,123,0,2024-10-13 00:00:00
1923,PRD009,WH01,2024-10-13,724,106,16,0,2024-10-13 00:00:00
1924,PRD045,WH01,2024-10-13,316,51,62,0,2024-10-13 00:00:00
1925,PRD004,WH01,2024-10-13,296,40,7,0,2024-10-13 00:00:00
1926,PRD050,WH01,2024-10-13,875,150,68,0,2024-10-13 00:00:00
1927,PRD050,WH02,2024-10-13,1314,192,100,0,2024-10-13 00:00:00
1928,PRD023,WH02,2024-10-13,527,77,157,0,2024-10-13 00:00:00
1929,PRD040,WH02,2024-10-13,401,91,70,0,2024-10-13 00:00:00
1930,PRD002,WH02,2024-10-13,217,29,179,0,2024-10-13 00:00:00
1931,PRD044,WH02,2024-10-13,0,0,194,1,2024-10-13 00:00:00
1932,PRD009,WH02,2024-10-13,497,89,142,0,2024-10-13 00:00:00
1933,PRD001,WH03,2024-10-13,461,43,18,0,2024-10-13 00:00:00
1934,PRD046,WH03,2024-10-13,0,0,105,1,2024-10-13 00:00:00
1935,PRD044,WH03,2024-10-13,704,158,54,0,2024-10-13 00:00:00
1936,PRD034,WH03,2024-10-13,780,119,28,0,2024-10-13 00:00:00
1937,PRD037,WH03,2024-10-13,1248,234,163,0,2024-10-13 00:00:00
1938,PRD049,WH03,2024-10-13,1007,174,129,0,2024-10-13 00:00:00
1939,PRD028,WH04,2024-10-13,2046,373,196,0,2024-10-13 00:00:00
1940,PRD043,WH04,2024-10-13,447,79,181,0,2024-10-13 00:00:00
1941,PRD047,WH04,2024-10-13,1372,109,33,0,2024-10-13 00:00:00
1942,PRD016,WH04,2024-10-13,554,119,140,0,2024-10-13 00:00:00
1943,PRD031,WH04,2024-10-13,431,98,110,0,2024-10-13 00:00:00
1944,PRD023,WH04,2024-10-13,349,60,163,0,2024-10-13 00:00:00
1945,PRD001,WH05,2024-10-13,481,107,78,0,2024-10-13 00:00:00
1946,PRD042,WH05,2024-10-13,747,48,184,0,2024-10-13 00:00:00
1947,PRD011,WH05,2024-10-13,1273,188,49,0,2024-10-13 00:00:00
1948,PRD033,WH05,2024-10-13,721,70,81,0,2024-10-13 00:00:00
1949,PRD031,WH05,2024-10-13,703,171,74,0,2024-10-13 00:00:00
1950,PRD032,WH05,2024-10-13,1247,74,164,0,2024-10-13 00:00:00
1951,PRD015,WH06,2024-10-13,1075,70,67,0,2024-10-13 00:00:00
1952,PRD036,WH06,2024-10-13,0,0,146,1,2024-10-13 00:00:00
1953,PRD042,WH06,2024-10-13,548,90,162,0,2024-10-13 00:00:00
1954,PRD025,WH06,2024-10-13,485,32,184,0,2024-10-13 00:00:00
1955,PRD026,WH06,2024-10-13,969,145,94,0,2024-10-13 00:00:00
1956,PRD016,WH06,2024-10-13,722,81,180,0,2024-10-13 00:00:00
1957,PRD032,WH07,2024-10-13,1253,165,137,0,2024-10-13 00:00:00
1958,PRD048,WH07,2024-10-13,1403,226,129,0,2024-10-13 00:00:00
1959,PRD042,WH07,2024-10-13,1044,52,95,0,2024-10-13 00:00:00
1960,PRD002,WH07,2024-10-13,604,41,143,0,2024-10-13 00:00:00
1961,PRD007,WH07,2024-10-13,1278,218,158,0,2024-10-13 00:00:00
1962,PRD026,WH07,2024-10-13,541,94,106,0,2024-10-13 00:00:00
1963,PRD020,WH08,2024-10-13,754,106,84,0,2024-10-13 00:00:00
1964,PRD033,WH08,2024-10-13,1092,129,3,0,2024-10-13 00:00:00
1965,PRD036,WH08,2024-10-13,863,185,139,0,2024-10-13 00:00:00
1966,PRD014,WH08,2024-10-13,897,191,94,0,2024-10-13 00:00:00
1967,PRD042,WH08,2024-10-13,449,98,64,0,2024-10-13 00:00:00
1968,PRD043,WH08,2024-10-13,0,0,46,1,2024-10-13 00:00:00
1969,PRD050,WH01,2024-10-20,1582,194,129,0,2024-10-20 00:00:00
1970,PRD040,WH01,2024-10-20,440,61,105,0,2024-10-20 00:00:00
1971,PRD039,WH01,2024-10-20,1507,104,11,0,2024-10-20 00:00:00
1972,PRD031,WH01,2024-10-20,765,139,194,0,2024-10-20 00:00:00
1973,PRD046,WH01,2024-10-20,1298,65,193,0,2024-10-20 00:00:00
1974,PRD043,WH01,2024-10-20,980,118,48,0,2024-10-20 00:00:00
1975,PRD041,WH02,2024-10-20,931,66,29,0,2024-10-20 00:00:00
1976,PRD019,WH02,2024-10-20,1819,417,83,0,2024-10-20 00:00:00
1977,PRD036,WH02,2024-10-20,972,144,124,0,2024-10-20 00:00:00
1978,PRD034,WH02,2024-10-20,896,192,9,0,2024-10-20 00:00:00
1979,PRD024,WH02,2024-10-20,266,52,76,0,2024-10-20 00:00:00
1980,PRD045,WH02,2024-10-20,406,53,104,0,2024-10-20 00:00:00
1981,PRD017,WH03,2024-10-20,535,49,21,0,2024-10-20 00:00:00
1982,PRD040,WH03,2024-10-20,720,154,184,0,2024-10-20 00:00:00
1983,PRD013,WH03,2024-10-20,799,70,88,0,2024-10-20 00:00:00
1984,PRD048,WH03,2024-10-20,1321,155,65,0,2024-10-20 00:00:00
1985,PRD008,WH03,2024-10-20,519,104,89,0,2024-10-20 00:00:00
1986,PRD026,WH03,2024-10-20,481,28,9,0,2024-10-20 00:00:00
1987,PRD041,WH04,2024-10-20,652,118,19,0,2024-10-20 00:00:00
1988,PRD044,WH04,2024-10-20,836,201,38,0,2024-10-20 00:00:00
1989,PRD038,WH04,2024-10-20,477,36,123,0,2024-10-20 00:00:00
1990,PRD008,WH04,2024-10-20,1351,202,163,0,2024-10-20 00:00:00
1991,PRD029,WH04,2024-10-20,994,155,158,0,2024-10-20 00:00:00
1992,PRD030,WH04,2024-10-20,934,55,56,0,2024-10-20 00:00:00
1993,PRD028,WH05,2024-10-20,1309,216,124,0,2024-10-20 00:00:00
1994,PRD038,WH05,2024-10-20,1119,219,102,0,2024-10-20 00:00:00
1995,PRD031,WH05,2024-10-20,530,40,77,0,2024-10-20 00:00:00
1996,PRD033,WH05,2024-10-20,1290,164,100,0,2024-10-20 00:00:00
1997,PRD012,WH05,2024-10-20,245,41,127,0,2024-10-20 00:00:00
1998,PRD045,WH05,2024-10-20,433,98,57,0,2024-10-20 00:00:00
1999,PRD033,WH06,2024-10-20,752,78,35,0,2024-10-20 00:00:00
2000,PRD025,WH06,2024-10-20,726,176,172,0,2024-10-20 00:00:00
2001,PRD027,WH06,2024-10-20,944,230,79,0,2024-10-20 00:00:00
2002,PRD039,WH06,2024-10-20,261,36,188,0,2024-10-20 00:00:00
2003,PRD045,WH06,2024-10-20,350,26,160,0,2024-10-20 00:00:00
2004,PRD016,WH06,2024-10-20,733,97,172,0,2024-10-20 00:00:00
2005,PRD045,WH07,2024-10-20,372,82,194,0,2024-10-20 00:00:00
2006,PRD048,WH07,2024-10-20,957,184,150,0,2024-10-20 00:00:00
2007,PRD033,WH07,2024-10-20,1619,383,103,0,2024-10-20 00:00:00
2008,PRD020,WH07,2024-10-20,591,104,197,0,2024-10-20 00:00:00
2009,PRD050,WH07,2024-10-20,1566,141,86,0,2024-10-20 00:00:00
2010,PRD036,WH07,2024-10-20,783,136,141,0,2024-10-20 00:00:00
2011,PRD019,WH08,2024-10-20,1001,245,4,0,2024-10-20 00:00:00
2012,PRD044,WH08,2024-10-20,0,0,108,1,2024-10-20 00:00:00
2013,PRD023,WH08,2024-10-20,720,114,122,0,2024-10-20 00:00:00
2014,PRD049,WH08,2024-10-20,1906,338,78,0,2024-10-20 00:00:00
2015,PRD009,WH08,2024-10-20,634,121,109,0,2024-10-20 00:00:00
2016,PRD042,WH08,2024-10-20,192,38,181,0,2024-10-20 00:00:00
2017,PRD036,WH01,2024-10-27,733,135,152,0,2024-10-27 00:00:00
2018,PRD031,WH01,2024-10-27,856,195,94,0,2024-10-27 00:00:00
2019,PRD038,WH01,2024-10-27,1272,199,88,0,2024-10-27 00:00:00
2020,PRD037,WH01,2024-10-27,521,117,71,0,2024-10-27 00:00:00
2021,PRD043,WH01,2024-10-27,568,76,86,0,2024-10-27 00:00:00
2022,PRD027,WH01,2024-10-27,657,34,95,0,2024-10-27 00:00:00
2023,PRD007,WH02,2024-10-27,2106,129,15,0,2024-10-27 00:00:00
2024,PRD002,WH02,2024-10-27,6,0,98,1,2024-10-27 00:00:00
2025,PRD025,WH02,2024-10-27,787,162,126,0,2024-10-27 00:00:00
2026,PRD010,WH02,2024-10-27,1141,281,57,0,2024-10-27 00:00:00
2027,PRD004,WH02,2024-10-27,154,28,193,0,2024-10-27 00:00:00
2028,PRD043,WH02,2024-10-27,574,45,156,0,2024-10-27 00:00:00
2029,PRD004,WH03,2024-10-27,405,49,111,0,2024-10-27 00:00:00
2030,PRD045,WH03,2024-10-27,433,60,178,0,2024-10-27 00:00:00
2031,PRD019,WH03,2024-10-27,1629,282,196,0,2024-10-27 00:00:00
2032,PRD014,WH03,2024-10-27,339,62,107,0,2024-10-27 00:00:00
2033,PRD035,WH03,2024-10-27,606,98,72,0,2024-10-27 00:00:00
2034,PRD003,WH03,2024-10-27,1558,147,166,0,2024-10-27 00:00:00
2035,PRD042,WH04,2024-10-27,663,71,101,0,2024-10-27 00:00:00
2036,PRD036,WH04,2024-10-27,1022,186,172,0,2024-10-27 00:00:00
2037,PRD025,WH04,2024-10-27,1032,242,184,0,2024-10-27 00:00:00
2038,PRD016,WH04,2024-10-27,1030,131,85,0,2024-10-27 00:00:00
2039,PRD033,WH04,2024-10-27,1249,301,108,0,2024-10-27 00:00:00
2040,PRD045,WH04,2024-10-27,169,41,85,0,2024-10-27 00:00:00
2041,PRD021,WH05,2024-10-27,742,129,199,0,2024-10-27 00:00:00
2042,PRD036,WH05,2024-10-27,480,98,41,0,2024-10-27 00:00:00
2043,PRD004,WH05,2024-10-27,174,38,150,0,2024-10-27 00:00:00
2044,PRD001,WH05,2024-10-27,410,88,42,0,2024-10-27 00:00:00
2045,PRD017,WH05,2024-10-27,1532,355,183,0,2024-10-27 00:00:00
2046,PRD013,WH05,2024-10-27,841,160,38,0,2024-10-27 00:00:00
2047,PRD042,WH06,2024-10-27,657,134,182,0,2024-10-27 00:00:00
2048,PRD024,WH06,2024-10-27,605,146,10,0,2024-10-27 00:00:00
2049,PRD038,WH06,2024-10-27,1172,127,37,0,2024-10-27 00:00:00
2050,PRD035,WH06,2024-10-27,523,44,97,0,2024-10-27 00:00:00
2051,PRD039,WH06,2024-10-27,1990,371,173,0,2024-10-27 00:00:00
2052,PRD013,WH06,2024-10-27,1178,102,115,0,2024-10-27 00:00:00
2053,PRD012,WH07,2024-10-27,537,72,64,0,2024-10-27 00:00:00
2054,PRD048,WH07,2024-10-27,398,64,98,0,2024-10-27 00:00:00
2055,PRD033,WH07,2024-10-27,1464,111,117,0,2024-10-27 00:00:00
2056,PRD008,WH07,2024-10-27,1173,195,174,0,2024-10-27 00:00:00
2057,PRD025,WH07,2024-10-27,1262,127,60,0,2024-10-27 00:00:00
2058,PRD003,WH07,2024-10-27,437,50,67,0,2024-10-27 00:00:00
2059,PRD046,WH08,2024-10-27,1175,70,109,0,2024-10-27 00:00:00
2060,PRD010,WH08,2024-10-27,558,131,139,0,2024-10-27 00:00:00
2061,PRD003,WH08,2024-10-27,1392,240,45,0,2024-10-27 00:00:00
2062,PRD049,WH08,2024-10-27,1281,233,52,0,2024-10-27 00:00:00
2063,PRD021,WH08,2024-10-27,872,129,88,0,2024-10-27 00:00:00
2064,PRD039,WH08,2024-10-27,1030,169,124,0,2024-10-27 00:00:00
2065,PRD023,WH01,2024-11-03,399,96,117,0,2024-11-03 00:00:00
2066,PRD005,WH01,2024-11-03,2214,341,3,0,2024-11-03 00:00:00
2067,PRD046,WH01,2024-11-03,1510,312,109,0,2024-11-03 00:00:00
2068,PRD021,WH01,2024-11-03,799,65,121,0,2024-11-03 00:00:00
2069,PRD034,WH01,2024-11-03,1772,281,172,0,2024-11-03 00:00:00
2070,PRD015,WH01,2024-11-03,917,119,22,0,2024-11-03 00:00:00
2071,PRD023,WH02,2024-11-03,838,102,56,0,2024-11-03 00:00:00
2072,PRD015,WH02,2024-11-03,247,23,25,0,2024-11-03 00:00:00
2073,PRD014,WH02,2024-11-03,465,93,96,0,2024-11-03 00:00:00
2074,PRD043,WH02,2024-11-03,908,141,163,0,2024-11-03 00:00:00
2075,PRD022,WH02,2024-11-03,311,77,157,0,2024-11-03 00:00:00
2076,PRD046,WH02,2024-11-03,932,200,92,0,2024-11-03 00:00:00
2077,PRD042,WH03,2024-11-03,629,61,178,0,2024-11-03 00:00:00
2078,PRD001,WH03,2024-11-03,502,89,101,0,2024-11-03 00:00:00
2079,PRD008,WH03,2024-11-03,1257,293,63,0,2024-11-03 00:00:00
2080,PRD043,WH03,2024-11-03,394,38,165,0,2024-11-03 00:00:00
2081,PRD023,WH03,2024-11-03,94,5,6,1,2024-11-03 00:00:00
2082,PRD029,WH03,2024-11-03,589,133,21,0,2024-11-03 00:00:00
2083,PRD025,WH04,2024-11-03,721,39,73,0,2024-11-03 00:00:00
2084,PRD008,WH04,2024-11-03,703,107,137,0,2024-11-03 00:00:00
2085,PRD050,WH04,2024-11-03,1334,272,49,0,2024-11-03 00:00:00
2086,PRD017,WH04,2024-11-03,326,49,51,0,2024-11-03 00:00:00
2087,PRD035,WH04,2024-11-03,349,52,187,0,2024-11-03 00:00:00
2088,PRD019,WH04,2024-11-03,817,120,161,0,2024-11-03 00:00:00
2089,PRD019,WH05,2024-11-03,1085,260,3,0,2024-11-03 00:00:00
2090,PRD042,WH05,2024-11-03,560,46,0,0,2024-11-03 00:00:00
2091,PRD013,WH05,2024-11-03,1131,272,188,0,2024-11-03 00:00:00
